date,open,high,low,close,adjclose,volume,ticker
2016-02-17,69.94999694824219,71.02999877929688,69.63999938964844,70.94999694824219,58.186431884765625,3198500,RY.TO
2016-02-18,71.30000305175781,71.4000015258789,70.33999633789062,71.0,58.22745132446289,2579500,RY.TO
2016-02-19,70.12999725341797,71.41000366210938,69.68000030517578,71.27999877929688,58.45708084106445,3163700,RY.TO
2016-02-22,71.87000274658203,71.98999786376953,70.3499984741211,70.48999786376953,57.8091926574707,3320500,RY.TO
2016-02-23,71.87000274658203,71.87000274658203,69.43000030517578,69.62999725341797,57.10390853881836,3128700,RY.TO
2016-02-24,68.19999694824219,68.19999694824219,65.55000305175781,67.80999755859375,55.61131286621094,6441800,RY.TO
2016-02-25,68.0,68.05000305175781,67.3499984741211,67.77999877929688,55.58670425415039,2879800,RY.TO
2016-02-26,68.47000122070312,68.91999816894531,67.86000061035156,68.29000091552734,56.00496292114258,2179400,RY.TO
2016-02-29,68.61000061035156,69.23999786376953,68.26000213623047,69.06999969482422,56.64463806152344,3048900,RY.TO
2016-03-01,69.73999786376953,70.61000061035156,69.72000122070312,70.13999938964844,57.52216339111328,2980800,RY.TO
2016-03-02,69.9000015258789,70.55000305175781,69.05999755859375,70.12999725341797,57.51394271850586,2886900,RY.TO
2016-03-03,70.45999908447266,70.83999633789062,70.05000305175781,70.75,58.02242660522461,2459700,RY.TO
2016-03-04,70.94999694824219,71.56999969482422,70.5,71.37999725341797,58.539100646972656,2916200,RY.TO
2016-03-07,71.06999969482422,72.29000091552734,70.98999786376953,72.22000122070312,59.22797775268555,2790000,RY.TO
2016-03-08,71.86000061035156,72.69999694824219,71.77999877929688,72.69999694824219,59.62162780761719,2933900,RY.TO
2016-03-09,72.91999816894531,73.69999694824219,72.80000305175781,73.20999908447266,60.03987121582031,2937400,RY.TO
2016-03-10,73.7300033569336,74.0199966430664,72.76000213623047,73.23999786376953,60.064483642578125,2693000,RY.TO
2016-03-11,73.94999694824219,74.30000305175781,73.37000274658203,74.25,60.89278030395508,3073800,RY.TO
2016-03-14,73.95999908447266,74.62999725341797,73.81999969482422,74.25,60.89278030395508,2235200,RY.TO
2016-03-15,73.9000015258789,74.61000061035156,73.77999877929688,74.5999984741211,61.17981719970703,2263400,RY.TO
2016-03-16,74.62000274658203,75.11000061035156,73.88999938964844,74.62000274658203,61.19622802734375,2389800,RY.TO
2016-03-17,74.8499984741211,76.25,74.63999938964844,75.86000061035156,62.21315002441406,3403800,RY.TO
2016-03-18,75.86000061035156,75.94000244140625,75.01000213623047,75.22000122070312,61.68829345703125,6915200,RY.TO
2016-03-21,75.30000305175781,75.83999633789062,74.95999908447266,75.31999969482422,61.77030944824219,1550300,RY.TO
2016-03-22,74.88999938964844,75.3499984741211,74.6500015258789,74.79000091552734,61.33565139770508,2202800,RY.TO
2016-03-23,74.75,75.18000030517578,74.37999725341797,74.94000244140625,61.45865249633789,1658100,RY.TO
2016-03-24,74.23999786376953,74.29000091552734,73.55999755859375,73.97000122070312,60.663169860839844,2528900,RY.TO
2016-03-28,74.0999984741211,74.81999969482422,73.80000305175781,74.75,61.30284118652344,1379100,RY.TO
2016-03-29,74.4000015258789,74.8499984741211,73.69999694824219,74.77999877929688,61.32744216918945,2272100,RY.TO
2016-03-30,75.0,75.73999786376953,74.86000061035156,75.44000244140625,61.86872100830078,2086100,RY.TO
2016-03-31,75.25,75.76000213623047,74.7300033569336,74.83000183105469,61.36844253540039,2697800,RY.TO
2016-04-01,74.4800033569336,75.11000061035156,73.77999877929688,75.0999984741211,61.58989715576172,2683300,RY.TO
2016-04-04,75.25,75.27999877929688,74.55000305175781,74.76000213623047,61.31103515625,1904700,RY.TO
2016-04-05,74.11000061035156,74.3499984741211,73.93000030517578,74.11000061035156,60.7779541015625,2118900,RY.TO
2016-04-06,74.12999725341797,74.2699966430664,73.30000305175781,73.93000030517578,60.630348205566406,3247300,RY.TO
2016-04-07,73.47000122070312,74.16000366210938,73.18000030517578,73.61000061035156,60.367916107177734,2302300,RY.TO
2016-04-08,74.0,74.9800033569336,74.0,74.80999755859375,61.35203552246094,2693900,RY.TO
2016-04-11,74.77999877929688,75.5999984741211,74.7699966430664,74.91000366210938,61.43406295776367,2165800,RY.TO
2016-04-12,75.18000030517578,76.31999969482422,74.9800033569336,75.73999786376953,62.11473846435547,2963700,RY.TO
2016-04-13,76.43000030517578,77.08000183105469,76.1500015258789,76.7699966430664,62.95944595336914,3107500,RY.TO
2016-04-14,77.0,77.9000015258789,76.9000015258789,77.38999938964844,63.467933654785156,2275700,RY.TO
2016-04-15,77.29000091552734,77.62999725341797,77.11000061035156,77.54000091552734,63.590946197509766,1960600,RY.TO
2016-04-18,77.30000305175781,77.87000274658203,77.16000366210938,77.7699966430664,63.7795524597168,3020800,RY.TO
2016-04-19,77.94000244140625,78.4000015258789,77.8499984741211,78.33999633789062,64.24700164794922,2316800,RY.TO
2016-04-20,78.5,78.93000030517578,78.30000305175781,78.72000122070312,64.55866241455078,2746800,RY.TO
2016-04-21,77.8499984741211,77.9000015258789,77.19000244140625,77.51000213623047,64.2271957397461,3037500,RY.TO
2016-04-22,77.4800033569336,77.95999908447266,77.4000015258789,77.58000183105469,64.28519439697266,1816600,RY.TO
2016-04-25,77.30000305175781,77.62000274658203,76.88999938964844,77.29000091552734,64.0448989868164,1487400,RY.TO
2016-04-26,77.3499984741211,78.16000366210938,77.3499984741211,77.80999755859375,64.47577667236328,1982700,RY.TO
2016-04-27,77.80000305175781,78.19999694824219,77.75,77.95999908447266,64.6000747680664,1682500,RY.TO
2016-04-28,77.5,78.18000030517578,77.13999938964844,77.77999877929688,64.45091247558594,2238500,RY.TO
2016-04-29,77.5,78.4800033569336,77.4800033569336,77.91999816894531,64.56694030761719,2208600,RY.TO
2016-05-02,78.0,78.12000274658203,77.29000091552734,77.70999908447266,64.3929214477539,1317400,RY.TO
2016-05-03,77.01000213623047,77.0999984741211,75.80000305175781,76.20999908447266,63.14998245239258,2992800,RY.TO
2016-05-04,75.9000015258789,76.20999908447266,74.91000366210938,75.68000030517578,62.710811614990234,2476200,RY.TO
2016-05-05,75.94999694824219,75.94999694824219,75.06999969482422,75.68000030517578,62.710811614990234,1745600,RY.TO
2016-05-06,75.41000366210938,76.41000366210938,75.11000061035156,76.08999633789062,63.050567626953125,2016100,RY.TO
2016-05-09,75.91999816894531,76.1500015258789,75.37999725341797,75.62000274658203,62.66110610961914,2129100,RY.TO
2016-05-10,75.9000015258789,76.91000366210938,75.87999725341797,76.61000061035156,63.4814338684082,2013800,RY.TO
2016-05-11,76.5,76.95999908447266,76.12000274658203,76.62000274658203,63.48971939086914,1973100,RY.TO
2016-05-12,76.94999694824219,77.0999984741211,75.97000122070312,76.97000122070312,63.77973556518555,1966700,RY.TO
2016-05-13,76.87999725341797,77.38999938964844,76.5,76.81999969482422,63.65544509887695,1585700,RY.TO
2016-05-16,76.68000030517578,77.52999877929688,76.66999816894531,77.01000213623047,63.81288528442383,1577700,RY.TO
2016-05-17,77.01000213623047,77.27999877929688,76.55999755859375,76.83999633789062,63.672019958496094,1944800,RY.TO
2016-05-18,76.68000030517578,78.16999816894531,76.66000366210938,78.16000366210938,64.76580810546875,3279500,RY.TO
2016-05-19,77.9800033569336,78.05000305175781,77.05000305175781,77.56999969482422,64.27692413330078,2268000,RY.TO
2016-05-20,77.87999725341797,78.16999816894531,77.7300033569336,77.8499984741211,64.5089340209961,2060800,RY.TO
2016-05-24,78.06999969482422,78.93000030517578,78.05999755859375,78.5199966430664,65.06411743164062,2471300,RY.TO
2016-05-25,78.7699966430664,79.69000244140625,78.69999694824219,79.25,65.66901397705078,2468700,RY.TO
2016-05-26,79.79000091552734,80.4800033569336,79.4800033569336,80.0,66.29049682617188,3764000,RY.TO
2016-05-27,79.9000015258789,80.68000030517578,79.83000183105469,80.55000305175781,66.74624633789062,2574900,RY.TO
2016-05-30,80.75,80.97000122070312,80.19999694824219,80.38999938964844,66.6136703491211,786400,RY.TO
2016-05-31,80.44000244140625,80.83000183105469,78.83000183105469,78.83000183105469,65.32098388671875,4993200,RY.TO
2016-06-01,78.33999633789062,79.23999786376953,77.79000091552734,79.0999984741211,65.54471588134766,2037600,RY.TO
2016-06-02,79.0,79.7300033569336,78.72000122070312,79.62000274658203,65.97562408447266,2207200,RY.TO
2016-06-03,79.38999938964844,79.54000091552734,78.6500015258789,79.26000213623047,65.67730712890625,2207000,RY.TO
2016-06-06,79.30000305175781,79.8499984741211,79.20999908447266,79.33000183105469,65.73532104492188,1636500,RY.TO
2016-06-07,79.69999694824219,80.04000091552734,79.51000213623047,79.94999694824219,66.24906158447266,2802400,RY.TO
2016-06-08,80.1500015258789,80.38999938964844,79.45999908447266,79.80000305175781,66.1247787475586,2188600,RY.TO
2016-06-09,79.33999633789062,79.44999694824219,78.73999786376953,79.33999633789062,65.74358367919922,1570400,RY.TO
2016-06-10,78.55999755859375,78.94000244140625,78.20999908447266,78.56999969482422,65.10553741455078,2044500,RY.TO
2016-06-13,78.05000305175781,78.69000244140625,78.05000305175781,78.5,65.04753112792969,1868800,RY.TO
2016-06-14,78.2699966430664,78.2699966430664,76.94999694824219,77.11000061035156,63.895751953125,3259500,RY.TO
2016-06-15,77.3499984741211,77.55000305175781,77.0,77.01000213623047,63.81288528442383,2576200,RY.TO
2016-06-16,76.6500015258789,77.45999908447266,76.12000274658203,77.31999969482422,64.06977081298828,2523700,RY.TO
2016-06-17,77.41999816894531,78.0199966430664,77.23999786376953,77.5999984741211,64.30177307128906,9142900,RY.TO
2016-06-20,78.5,78.88999938964844,78.01000213623047,78.01000213623047,64.64151763916016,2411300,RY.TO
2016-06-21,78.38999938964844,78.94999694824219,78.11000061035156,78.62000274658203,65.14698028564453,1685600,RY.TO
2016-06-22,78.68000030517578,79.19999694824219,78.44000244140625,78.47000122070312,65.02268981933594,1483400,RY.TO
2016-06-23,79.13999938964844,79.7300033569336,79.0999984741211,79.69000244140625,66.03362274169922,2126400,RY.TO
2016-06-24,77.0,78.2699966430664,76.61000061035156,77.20999908447266,63.9786262512207,4569400,RY.TO
2016-06-27,76.44999694824219,76.45999908447266,74.63999938964844,75.19999694824219,62.313072204589844,3716500,RY.TO
2016-06-28,76.30000305175781,76.6500015258789,75.76000213623047,76.37999725341797,63.29085159301758,2566400,RY.TO
2016-06-29,76.9800033569336,77.4000015258789,76.5199966430664,76.9000015258789,63.72174072265625,2782000,RY.TO
2016-06-30,77.11000061035156,77.12000274658203,76.06999969482422,76.33999633789062,63.257713317871094,3563700,RY.TO
2016-07-04,76.87000274658203,77.31999969482422,76.69999694824219,77.19000244140625,63.962039947509766,1012700,RY.TO
2016-07-05,76.97000122070312,77.2699966430664,76.56999969482422,76.93000030517578,63.74658966064453,2458200,RY.TO
2016-07-06,76.69000244140625,76.73999786376953,75.83000183105469,76.61000061035156,63.4814338684082,3293800,RY.TO
2016-07-07,76.7699966430664,76.91999816894531,76.3499984741211,76.7300033569336,63.58088302612305,1753700,RY.TO
2016-07-08,77.0,78.0,76.98999786376953,77.3499984741211,64.09461212158203,2737500,RY.TO
2016-07-11,77.94999694824219,78.55000305175781,77.94999694824219,78.11000061035156,64.72437286376953,2534600,RY.TO
2016-07-12,78.5999984741211,79.18000030517578,78.44999694824219,79.08000183105469,65.52815246582031,2584600,RY.TO
2016-07-13,79.25,79.47000122070312,78.83000183105469,79.2699966430664,65.68559265136719,2140900,RY.TO
2016-07-14,79.55000305175781,80.16000366210938,79.55000305175781,79.81999969482422,66.1413345336914,1951800,RY.TO
2016-07-15,80.08999633789062,80.19000244140625,79.95999908447266,80.0999984741211,66.37335968017578,1439500,RY.TO
2016-07-18,80.31999969482422,80.5199966430664,80.0,80.01000213623047,66.29877471923828,1831200,RY.TO
2016-07-19,80.11000061035156,80.20999908447266,79.69000244140625,79.94000244140625,66.24076843261719,1353600,RY.TO
2016-07-20,80.2699966430664,80.8499984741211,80.16999816894531,80.72000122070312,66.8871078491211,2078200,RY.TO
2016-07-21,80.69999694824219,80.83000183105469,80.33999633789062,80.37999725341797,66.6053695678711,1571200,RY.TO
2016-07-22,79.75,79.98999786376953,79.44999694824219,79.5999984741211,66.63047790527344,1380200,RY.TO
2016-07-25,79.55999755859375,79.95999908447266,79.55000305175781,79.87000274658203,66.85648345947266,1170500,RY.TO
2016-07-26,79.77999877929688,80.69000244140625,79.69999694824219,80.41000366210938,67.30852508544922,2078200,RY.TO
2016-07-27,80.3499984741211,80.5,79.22000122070312,79.43000030517578,66.4881820678711,1971900,RY.TO
2016-07-28,79.51000213623047,79.97000122070312,78.94000244140625,79.7699966430664,66.77278900146484,1424700,RY.TO
2016-07-29,79.44999694824219,79.9000015258789,79.20999908447266,79.58999633789062,66.62213134765625,1616800,RY.TO
2016-08-02,79.08999633789062,79.2699966430664,78.47000122070312,78.63999938964844,65.826904296875,1850400,RY.TO
2016-08-03,78.80000305175781,79.05999755859375,78.5999984741211,78.79000091552734,65.95248413085938,1037400,RY.TO
2016-08-04,78.87999725341797,79.13999938964844,78.23999786376953,78.80000305175781,65.96084594726562,1427200,RY.TO
2016-08-05,79.19999694824219,79.58000183105469,79.06999969482422,79.45999908447266,66.5133056640625,1582300,RY.TO
2016-08-08,79.6500015258789,79.94000244140625,79.5199966430664,79.87000274658203,66.85648345947266,1418500,RY.TO
2016-08-09,79.91999816894531,80.44000244140625,79.91000366210938,80.22000122070312,67.14947509765625,1260200,RY.TO
2016-08-10,80.25,80.45999908447266,80.08000183105469,80.23999786376953,67.16620635986328,1193300,RY.TO
2016-08-11,80.30000305175781,80.62999725341797,80.30000305175781,80.44999694824219,67.34197235107422,1485800,RY.TO
2016-08-12,80.18000030517578,80.30000305175781,79.73999786376953,80.1500015258789,67.09087371826172,1380300,RY.TO
2016-08-15,80.30999755859375,80.3499984741211,80.01000213623047,80.16000366210938,67.09925079345703,767900,RY.TO
2016-08-16,80.0999984741211,80.20999908447266,79.80999755859375,79.94000244140625,66.91508483886719,1175200,RY.TO
2016-08-17,79.95999908447266,80.37000274658203,79.81999969482422,80.33999633789062,67.24990844726562,1248200,RY.TO
2016-08-18,80.20999908447266,80.23999786376953,79.87999725341797,80.13999938964844,67.0824966430664,1353800,RY.TO
2016-08-19,80.2300033569336,80.95999908447266,80.06999969482422,80.95999908447266,67.76889038085938,2018800,RY.TO
2016-08-22,80.72000122070312,81.06999969482422,80.41999816894531,81.06999969482422,67.86097717285156,1934500,RY.TO
2016-08-23,81.38999938964844,82.25,81.37999725341797,82.2300033569336,68.83197784423828,2855200,RY.TO
2016-08-24,83.0,83.0,81.55000305175781,81.86000061035156,68.52226257324219,2667600,RY.TO
2016-08-25,81.7699966430664,81.87000274658203,81.0999984741211,81.37000274658203,68.11209869384766,2661700,RY.TO
2016-08-26,81.25,81.94999694824219,81.16999816894531,81.54000091552734,68.25438690185547,1650400,RY.TO
2016-08-29,81.70999908447266,82.05000305175781,81.55999755859375,81.75,68.43017578125,1828600,RY.TO
2016-08-30,81.91000366210938,82.0,81.5199966430664,81.79000091552734,68.46366119384766,2313800,RY.TO
2016-08-31,81.62000274658203,81.91999816894531,81.01000213623047,81.52999877929688,68.24601745605469,2692000,RY.TO
2016-09-01,81.37999725341797,81.72000122070312,81.1500015258789,81.45999908447266,68.18742370605469,2117700,RY.TO
2016-09-02,81.69999694824219,81.98999786376953,81.44999694824219,81.5,68.22091674804688,1846700,RY.TO
2016-09-06,81.70999908447266,81.72000122070312,81.02999877929688,81.5999984741211,68.30461120605469,1998100,RY.TO
2016-09-07,81.5999984741211,81.5999984741211,80.94000244140625,81.37999725341797,68.12046813964844,1466300,RY.TO
2016-09-08,81.22000122070312,81.37999725341797,80.87000274658203,81.05999755859375,67.85259246826172,1407000,RY.TO
2016-09-09,80.83999633789062,80.97000122070312,80.08999633789062,80.72000122070312,67.5679931640625,2234000,RY.TO
2016-09-12,80.38999938964844,80.80999755859375,80.11000061035156,80.69999694824219,67.55126953125,1819800,RY.TO
2016-09-13,80.19000244140625,80.37999725341797,79.75,80.18000030517578,67.11597442626953,2335400,RY.TO
2016-09-14,79.9800033569336,80.5,79.86000061035156,80.11000061035156,67.05738067626953,1481100,RY.TO
2016-09-15,80.16999816894531,81.48999786376953,80.16000366210938,81.36000061035156,68.10371398925781,1777800,RY.TO
2016-09-16,81.19000244140625,81.19000244140625,80.44999694824219,80.76000213623047,67.60148620605469,5653300,RY.TO
2016-09-19,81.0,81.33999633789062,80.5199966430664,80.76000213623047,67.60148620605469,1582300,RY.TO
2016-09-20,81.08000183105469,81.37000274658203,80.7300033569336,81.05999755859375,67.85259246826172,1519000,RY.TO
2016-09-21,81.31999969482422,81.5999984741211,81.12999725341797,81.5999984741211,68.30461120605469,1876800,RY.TO
2016-09-22,81.8499984741211,82.16999816894531,81.80000305175781,81.87999725341797,68.53900146484375,1610000,RY.TO
2016-09-23,81.69999694824219,81.87000274658203,81.20999908447266,81.4000015258789,68.13719940185547,1195400,RY.TO
2016-09-26,81.0199966430664,81.0999984741211,80.66999816894531,80.88999938964844,67.71029663085938,1149100,RY.TO
2016-09-27,80.72000122070312,81.0999984741211,80.3499984741211,80.75,67.5931167602539,1346700,RY.TO
2016-09-28,81.01000213623047,81.52999877929688,80.98999786376953,81.45999908447266,68.18742370605469,1983100,RY.TO
2016-09-29,81.4000015258789,81.80000305175781,80.86000061035156,81.2300033569336,67.9948959350586,1649400,RY.TO
2016-09-30,81.54000091552734,81.77999877929688,81.26000213623047,81.26000213623047,68.02001190185547,1870600,RY.TO
2016-10-03,81.30999755859375,81.30999755859375,80.69999694824219,80.94999694824219,67.76052856445312,1277600,RY.TO
2016-10-04,81.08000183105469,81.44000244140625,80.77999877929688,81.1500015258789,67.92794036865234,2016700,RY.TO
2016-10-05,81.29000091552734,81.7699966430664,81.18000030517578,81.62000274658203,68.32136535644531,1383700,RY.TO
2016-10-06,81.55999755859375,82.20999908447266,81.55999755859375,82.12000274658203,68.73988342285156,2242800,RY.TO
2016-10-07,81.93000030517578,82.16000366210938,81.55000305175781,81.9000015258789,68.55572509765625,1874600,RY.TO
2016-10-11,81.95999908447266,82.22000122070312,81.6500015258789,82.02999877929688,68.66455841064453,1658000,RY.TO
2016-10-12,82.01000213623047,82.30000305175781,81.80999755859375,82.11000061035156,68.73150634765625,1532700,RY.TO
2016-10-13,81.83999633789062,82.76000213623047,81.56999969482422,82.61000061035156,69.15007019042969,2396500,RY.TO
2016-10-14,82.97000122070312,83.27999877929688,82.44000244140625,82.61000061035156,69.15007019042969,2642600,RY.TO
2016-10-17,82.5999984741211,83.11000061035156,82.5,82.77999877929688,69.29235076904297,1232800,RY.TO
2016-10-18,83.23999786376953,83.69999694824219,83.08999633789062,83.52999877929688,69.92015075683594,2206400,RY.TO
2016-10-19,83.69999694824219,83.93000030517578,83.41999816894531,83.66999816894531,70.037353515625,1824300,RY.TO
2016-10-20,83.79000091552734,84.08999633789062,83.69999694824219,83.93000030517578,70.2549819946289,2533900,RY.TO
2016-10-21,83.9000015258789,84.69999694824219,83.83000183105469,84.5,70.73210906982422,2258400,RY.TO
2016-10-24,83.66000366210938,83.9800033569336,83.5999984741211,83.79000091552734,70.83355712890625,1601000,RY.TO
2016-10-25,83.7699966430664,83.80000305175781,83.22000122070312,83.4800033569336,70.57149505615234,1937100,RY.TO
2016-10-26,83.0199966430664,83.9800033569336,83.0199966430664,83.6500015258789,70.7152099609375,2502500,RY.TO
2016-10-27,83.66000366210938,83.94999694824219,83.55000305175781,83.75,70.79973602294922,2508600,RY.TO
2016-10-28,83.55000305175781,83.98999786376953,83.52999877929688,83.72000122070312,70.77438354492188,2167700,RY.TO
2016-10-31,83.6500015258789,84.08999633789062,83.55999755859375,83.80000305175781,70.84200286865234,1989600,RY.TO
2016-11-01,83.79000091552734,83.79000091552734,82.77999877929688,83.22000122070312,70.3516845703125,2142700,RY.TO
2016-11-02,82.70999908447266,83.05000305175781,82.47000122070312,82.58000183105469,69.81066131591797,1647400,RY.TO
2016-11-03,82.73999786376953,83.06999969482422,82.5,82.7300033569336,69.93746948242188,1766500,RY.TO
2016-11-04,82.51000213623047,82.55000305175781,81.81999969482422,82.05999755859375,69.3710708618164,1909100,RY.TO
2016-11-07,82.6500015258789,83.37999725341797,82.5999984741211,83.08000183105469,70.23334503173828,1667500,RY.TO
2016-11-08,83.0,83.69999694824219,82.9000015258789,83.51000213623047,70.59684753417969,1484300,RY.TO
2016-11-09,82.97000122070312,84.69000244140625,82.83000183105469,84.33999633789062,71.29851531982422,2950200,RY.TO
2016-11-10,84.79000091552734,86.01000213623047,84.51000213623047,85.77999877929688,72.5158462524414,3357300,RY.TO
2016-11-11,85.58000183105469,86.08999633789062,85.16999816894531,85.9800033569336,72.6849136352539,2423600,RY.TO
2016-11-14,86.08000183105469,86.81999969482422,85.70999908447266,86.62999725341797,73.2343978881836,2449500,RY.TO
2016-11-15,86.70999908447266,86.73999786376953,85.87000274658203,86.0199966430664,72.71871948242188,1986900,RY.TO
2016-11-16,85.75,86.26000213623047,85.54000091552734,86.02999877929688,72.7271957397461,1719900,RY.TO
2016-11-17,86.11000061035156,87.05999755859375,85.9000015258789,86.83000183105469,73.40347290039062,2641400,RY.TO
2016-11-18,86.83000183105469,87.4000015258789,86.7699966430664,87.2699966430664,73.77546691894531,2865500,RY.TO
2016-11-21,87.5,89.26000213623047,87.4000015258789,88.94999694824219,75.19567108154297,3347100,RY.TO
2016-11-22,89.41999816894531,90.0,88.68000030517578,89.25,75.44927978515625,2885200,RY.TO
2016-11-23,89.01000213623047,89.95999908447266,89.0,89.83000183105469,75.93960571289062,1772700,RY.TO
2016-11-24,89.70999908447266,89.98999786376953,89.54000091552734,89.6500015258789,75.78741455078125,632100,RY.TO
2016-11-25,89.75,90.0,89.20999908447266,89.7300033569336,75.85505676269531,1236800,RY.TO
2016-11-28,89.73999786376953,89.9000015258789,89.02999877929688,89.2699966430664,75.46617126464844,2022500,RY.TO
2016-11-29,89.55999755859375,90.16000366210938,89.5,90.12000274658203,76.18474578857422,1825600,RY.TO
2016-11-30,89.0,89.0,87.04000091552734,87.08000183105469,73.61482238769531,6331000,RY.TO
2016-12-01,87.16000366210938,87.94000244140625,86.83000183105469,87.30000305175781,73.80081176757812,3473900,RY.TO
2016-12-02,87.30000305175781,87.93000030517578,87.1500015258789,87.7300033569336,74.16432189941406,1721200,RY.TO
2016-12-05,88.05999755859375,88.36000061035156,87.88999938964844,87.91999816894531,74.3249282836914,1802800,RY.TO
2016-12-06,88.58000183105469,88.58999633789062,87.95999908447266,88.0199966430664,74.40946960449219,1891000,RY.TO
2016-12-07,88.0199966430664,88.38999938964844,87.69999694824219,88.33000183105469,74.6715316772461,3007200,RY.TO
2016-12-08,88.41999816894531,90.01000213623047,88.33000183105469,89.43000030517578,75.6014404296875,3661700,RY.TO
2016-12-09,89.80000305175781,90.51000213623047,89.55999755859375,90.30000305175781,76.3369140625,2270400,RY.TO
2016-12-12,90.05999755859375,90.45999908447266,89.94000244140625,90.30000305175781,76.3369140625,2096200,RY.TO
2016-12-13,90.3499984741211,91.47000122070312,90.3499984741211,91.19999694824219,77.09776306152344,2326500,RY.TO
2016-12-14,90.9800033569336,91.16999816894531,90.31999969482422,90.66999816894531,76.64969635009766,3248800,RY.TO
2016-12-15,90.69999694824219,91.77999877929688,90.69999694824219,91.48999786376953,77.34290313720703,3313300,RY.TO
2016-12-16,91.88999938964844,91.94999694824219,91.44000244140625,91.62999725341797,77.46125030517578,10149500,RY.TO
2016-12-19,91.88999938964844,92.05999755859375,91.56999969482422,91.79000091552734,77.59651947021484,1855600,RY.TO
2016-12-20,92.19000244140625,92.29000091552734,91.79000091552734,91.94999694824219,77.73176574707031,1802700,RY.TO
2016-12-21,92.0,92.13999938964844,91.70999908447266,91.95999908447266,77.74022674560547,941200,RY.TO
2016-12-22,91.91999816894531,92.12999725341797,91.54000091552734,92.0199966430664,77.79094696044922,1556400,RY.TO
2016-12-23,92.0199966430664,92.04000091552734,91.68000030517578,91.68000030517578,77.50350189208984,876100,RY.TO
2016-12-28,91.98999786376953,92.19999694824219,91.43000030517578,91.80000305175781,77.60497283935547,1801900,RY.TO
2016-12-29,91.8499984741211,91.95999908447266,90.88999938964844,91.41000366210938,77.27527618408203,1192900,RY.TO
